#,Region/ المنطقة,PC Code/ رمز مركز الانتخاب,Office #/ الللجنة الانتخابية #,Office/ الللجنة الانتخابية ,Main C/ الدائرة الانتخابية الرئيسية,SubC # / رقم الدائرة الفرعية ,SubC name / الدائرة الفرعية,Name PC,Mahalla / المحلة,Village / المدينة/القرية,نوع المركز / Type,E  خط العرض   / Coordinates E,N  خط العرض   / Coordinates N
411,الغربية,14079,4,طرابلس,الحادية عشر,56,تاجوراء,الرسالة,البرهانية,تاجوراء,1عام,,
412,الغربية,14080,4,طرابلس,الحادية عشر,56,تاجوراء,ابي الأشهر,أبي الأشهر,تاجوراء,1عام,,
413,الغربية,14081,4,طرابلس,الحادية عشر,56,تاجوراء,شهداء الحرية,أبي الأشهر,تاجوراء,1عام,,
414,الغربية,14082,4,طرابلس,الحادية عشر,56,تاجوراء,عقبة بن نافع,أبي الأشهر,تاجوراء,1عام,,
415,الغربية,14083,4,طرابلس,الحادية عشر,56,تاجوراء,الخالدون,أبي الأشهر,تاجوراء,1عام,,
416,الغربية,14084,4,طرابلس,الحادية عشر,56,تاجوراء,ابي فراس الحمداني,الوادي الغربي,تاجوراء,1عام,,
417,الغربية,14085,4,طرابلس,الحادية عشر,56,تاجوراء,النعم المركزية,الوادي الغربي,تاجوراء,1عام,,
418,الغربية,14086,4,طرابلس,الحادية عشر,56,تاجوراء,ابن سيناء,الوادي الغربي,تاجوراء,1عام,,
419,الغربية,14088,4,طرابلس,الحادية عشر,56,تاجوراء,النشيع,الوادي الشرقي,تاجوراء,1عام,,
420,الغربية,14089,4,طرابلس,الحادية عشر,56,تاجوراء,البساتين,الوادي الشرقي,تاجوراء,1عام,,
421,الغربية,14090,4,طرابلس,الحادية عشر,56,تاجوراء,القلعة,الوادي الشرقي,تاجوراء,1عام,,
422,الغربية,14091,4,طرابلس,الحادية عشر,56,تاجوراء,القادسية,بئر الأسطي ميلاد,تاجوراء,1عام,,
423,الغربية,14092,4,طرابلس,الحادية عشر,56,تاجوراء,الصابرين,بئر الأسطي ميلاد,تاجوراء,1عام,,
424,الغربية,14093,4,طرابلس,الحادية عشر,56,تاجوراء,عمر المختار,بئر العالم,تاجوراء,1عام,,
425,الغربية,14094,4,طرابلس,الحادية عشر,56,تاجوراء,شهداء تاجوراء,بئر العالم,تاجوراء,1عام,,
346,الغربية,14013,4,طرابلس,الحادية عشر,57,سوق الجمعة,عمرو بن العاص,عمر بن العاص,سوق الجمعة,1عام,,
347,الغربية,14014,4,طرابلس,الحادية عشر,57,سوق الجمعة,احمد كاره,عمر بن العاص,سوق الجمعة,1عام,,
348,الغربية,14015,4,طرابلس,الحادية عشر,57,سوق الجمعة,أم المؤمنين,عمر بن العاص,سوق الجمعة,1عام,,
349,الغربية,14016,4,طرابلس,الحادية عشر,57,سوق الجمعة,سوق الجمعة الثانوية,عمر بن العاص,سوق الجمعة,1عام,,
350,الغربية,14017,4,طرابلس,الحادية عشر,57,سوق الجمعة,شهداء الهاني,شهداء الهاني,سوق الجمعة,1عام,,
351,الغربية,14018,4,طرابلس,الحادية عشر,57,سوق الجمعة,الجولان,شهداء الهاني,سوق الجمعة,1عام,,
352,الغربية,14019,4,طرابلس,الحادية عشر,57,سوق الجمعة,النجاح,شهداء الهاني,سوق الجمعة,1عام,,
353,الغربية,14020,4,طرابلس,الحادية عشر,57,سوق الجمعة,ثورة الحجارة,شهداء الهاني,سوق الجمعة,1عام,,
354,الغربية,14021,4,طرابلس,الحادية عشر,57,سوق الجمعة,البناء,الحارت,سوق الجمعة,1عام,,
355,الغربية,14022,4,طرابلس,الحادية عشر,57,سوق الجمعة,الصديق كشون,الحارت,سوق الجمعة,1عام,,
356,الغربية,14023,4,طرابلس,الحادية عشر,57,سوق الجمعة,رسل الحضارة,الحارت,سوق الجمعة,1عام,,
357,الغربية,14024,4,طرابلس,الحادية عشر,57,سوق الجمعة,عبد الله بن مسعود,عرادة,سوق الجمعة,1عام,,
358,الغربية,14025,4,طرابلس,الحادية عشر,57,سوق الجمعة,ثورة الحق,الفتح,سوق الجمعة,1عام,,
359,الغربية,14026,4,طرابلس,الحادية عشر,57,سوق الجمعة,ليبيا الجديدة,عرادة,سوق الجمعة,1عام,,
