Ballot Number,PC Code/ رمز مركز الانتخاب,Station,Gender,Name PC,Office/ الللجنة الانتخابية ,Office #/ الللجنة الانتخابية #,Bar Code Number,Serial Number
4,12023,4,Female,ثانوية فاطمة الزهراء,مصراتة,2,120230404,4000072
4,12024,1,Male,مدرسة السلام,مصراتة,2,120240104,4000073
4,12024,2,Female,مدرسة السلام,مصراتة,2,120240204,4000074
4,12025,1,Male,شهداء الزوابي,مصراتة,2,120250104,4000075
4,12025,2,Male,شهداء الزوابي,مصراتة,2,120250204,4000076
4,12025,3,Female,شهداء الزوابي,مصراتة,2,120250304,4000077
4,12026,1,Male,مدرسة السكيرات,مصراتة,2,120260104,4000078
4,12026,2,Male,مدرسة السكيرات,مصراتة,2,120260204,4000079
4,12026,3,Male,مدرسة السكيرات,مصراتة,2,120260304,4000080
4,12026,4,Female,مدرسة السكيرات,مصراتة,2,120260404,4000081
4,12026,5,Female,مدرسة السكيرات,مصراتة,2,120260504,4000082
4,12027,1,Male,مدرسة طارق بن زياد,مصراتة,2,120270104,4000083
4,12027,2,Female,مدرسة طارق بن زياد,مصراتة,2,120270204,4000084
4,12028,1,Male,مدرسة يثرب,مصراتة,2,120280104,4000085
4,12028,2,Male,مدرسة يثرب,مصراتة,2,120280204,4000086
4,12028,3,Female,مدرسة يثرب,مصراتة,2,120280304,4000087
4,12029,1,Male,مدرسة الشهداء,مصراتة,2,120290104,4000088
4,12029,2,Male,مدرسة الشهداء,مصراتة,2,120290204,4000089
4,12029,3,Female,مدرسة الشهداء,مصراتة,2,120290304,4000090
4,12029,4,Female,مدرسة الشهداء,مصراتة,2,120290404,4000091
4,12030,1,Male,مدرسة ثورة 17 فبراير,مصراتة,2,120300104,4000092
4,12030,2,Female,مدرسة ثورة 17 فبراير,مصراتة,2,120300204,4000093
4,12031,1,Male,مدرسة شهداء الصوالح,مصراتة,2,120310104,4000094
4,12031,2,Male,مدرسة شهداء الصوالح,مصراتة,2,120310204,4000095
4,12031,3,Female,مدرسة شهداء الصوالح,مصراتة,2,120310304,4000096
4,12032,1,Male,مدرسة شهداء تاقرفت,مصراتة,2,120320104,4000097
4,12032,2,Female,مدرسة شهداء تاقرفت,مصراتة,2,120320204,4000098
4,12033,1,Male,مدرسة تحرير ليبيا,مصراتة,2,120330104,4000099
4,12033,2,Male,مدرسة تحرير ليبيا,مصراتة,2,120330204,4000100
4,12033,3,Female,مدرسة تحرير ليبيا,مصراتة,2,120330304,4000101
4,12034,1,Male,مدرسة شهداء ليبيا,مصراتة,2,120340104,4000102
4,12034,2,Male,مدرسة شهداء ليبيا,مصراتة,2,120340204,4000103
4,12034,3,Male,مدرسة شهداء ليبيا,مصراتة,2,120340304,4000104
4,12034,4,Male,مدرسة شهداء ليبيا,مصراتة,2,120340404,4000105
4,12034,5,Female,مدرسة شهداء ليبيا,مصراتة,2,120340504,4000106
4,12034,6,Female,مدرسة شهداء ليبيا,مصراتة,2,120340604,4000107
4,12035,1,Male,ثانوية الغيران,مصراتة,2,120350104,4000108
4,12035,2,Male,ثانوية الغيران,مصراتة,2,120350204,4000109
4,12035,3,Female,ثانوية الغيران,مصراتة,2,120350304,4000110
4,12036,1,Male,ثانوية النصر,مصراتة,2,120360104,4000111
4,12036,2,Male,ثانوية النصر,مصراتة,2,120360204,4000112
4,12036,3,Female,ثانوية النصر,مصراتة,2,120360304,4000113
4,12036,4,Female,ثانوية النصر,مصراتة,2,120360404,4000114
4,12037,1,Male,معهد المهن الشاملة بنات,مصراتة,2,120370104,4000115
4,12037,2,Female,معهد المهن الشاملة بنات,مصراتة,2,120370204,4000116
4,12038,1,Male,مدرسة أرض الأحرار,مصراتة,2,120380104,4000117
4,12038,2,Female,مدرسة أرض الأحرار,مصراتة,2,120380204,4000118
4,12039,1,Male,معاذ بن جبل,مصراتة,2,120390104,4000119
4,12039,2,Female,معاذ بن جبل,مصراتة,2,120390204,4000120
4,12040,1,Male,ثانوية اليقظة,مصراتة,2,120400104,4000121
4,12040,2,Male,ثانوية اليقظة,مصراتة,2,120400204,4000122
4,12040,3,Female,ثانوية اليقظة,مصراتة,2,120400304,4000123
4,12040,4,Female,ثانوية اليقظة,مصراتة,2,120400404,4000124
4,12041,1,Male,مدرسة الكرامة,مصراتة,2,120410104,4000125
4,12041,2,Male,مدرسة الكرامة,مصراتة,2,120410204,4000126
4,12041,3,Female,مدرسة الكرامة,مصراتة,2,120410304,4000127
4,12042,1,Male,مدرسة الأنوار,مصراتة,2,120420104,4000128
4,12042,2,Female,مدرسة الأنوار,مصراتة,2,120420204,4000129
4,12043,1,Male,مدرسة شهداء المقاصبة,مصراتة,2,120430104,4000130
4,12043,2,Male,مدرسة شهداء المقاصبة,مصراتة,2,120430204,4000131
4,12043,3,Female,مدرسة شهداء المقاصبة,مصراتة,2,120430304,4000132
4,12044,1,Male,مدرسة اسماء للتعليم الأساسي,مصراتة,2,120440104,4000133
4,12044,2,Male,مدرسة اسماء للتعليم الأساسي,مصراتة,2,120440204,4000134
4,12044,3,Female,مدرسة اسماء للتعليم الأساسي,مصراتة,2,120440304,4000135
4,12044,4,Female,مدرسة اسماء للتعليم الأساسي,مصراتة,2,120440404,4000136
4,12045,1,Male,مدرسة رأس الماجن,مصراتة,2,120450104,4000137
4,12045,2,Male,مدرسة رأس الماجن,مصراتة,2,120450204,4000138
4,12045,3,Female,مدرسة رأس الماجن,مصراتة,2,120450304,4000139
4,12045,4,Female,مدرسة رأس الماجن,مصراتة,2,120450404,4000140
4,12046,1,Male,مدرسة شهداء المطار,مصراتة,2,120460104,4000141
4,12046,2,Female,مدرسة شهداء المطار,مصراتة,2,120460204,4000142
4,12047,1,Male,مدرسة شهداء ابو روية,مصراتة,2,120470104,4000143
4,12047,2,Male,مدرسة شهداء ابو روية,مصراتة,2,120470204,4000144
4,12047,3,Female,مدرسة شهداء ابو روية,مصراتة,2,120470304,4000145
4,12048,1,Male,مدرسة ابوشعيرة,مصراتة,2,120480104,4000146
4,12048,2,Female,مدرسة ابوشعيرة,مصراتة,2,120480204,4000147
4,12049,1,Male,مدرسة شهداء يدر,مصراتة,2,120490104,4000148
4,12049,2,Male,مدرسة شهداء يدر,مصراتة,2,120490204,4000149
4,12049,3,Female,مدرسة شهداء يدر,مصراتة,2,120490304,4000150
4,12050,1,Male,مدرسة علي المنقوش,مصراتة,2,120500104,4000151
4,12050,2,Male,مدرسة علي المنقوش,مصراتة,2,120500204,4000152
4,12050,3,Male,مدرسة علي المنقوش,مصراتة,2,120500304,4000153
4,12050,4,Male,مدرسة علي المنقوش,مصراتة,2,120500404,4000154
4,12050,5,Female,مدرسة علي المنقوش,مصراتة,2,120500504,4000155
4,12050,6,Female,مدرسة علي المنقوش,مصراتة,2,120500604,4000156
4,12051,1,Male,ثانوية أم الشهيد,مصراتة,2,120510104,4000157
4,12051,2,Male,ثانوية أم الشهيد,مصراتة,2,120510204,4000158
4,12051,3,Female,ثانوية أم الشهيد,مصراتة,2,120510304,4000159
4,12052,1,Male,مدرسة ذات الرمال,مصراتة,2,120520104,4000160
4,12052,2,Male,مدرسة ذات الرمال,مصراتة,2,120520204,4000161
4,12052,3,Female,مدرسة ذات الرمال,مصراتة,2,120520304,4000162
4,12052,4,Female,مدرسة ذات الرمال,مصراتة,2,120520404,4000163
4,12053,1,Male,ثانوية الجيلاني,مصراتة,2,120530104,4000164
4,12053,2,Male,ثانوية الجيلاني,مصراتة,2,120530204,4000165
4,12053,3,Male,ثانوية الجيلاني,مصراتة,2,120530304,4000166
4,12053,4,Male,ثانوية الجيلاني,مصراتة,2,120530404,4000167
4,12053,5,Female,ثانوية الجيلاني,مصراتة,2,120530504,4000168
4,12053,6,Female,ثانوية الجيلاني,مصراتة,2,120530604,4000169
4,12053,7,Female,ثانوية الجيلاني,مصراتة,2,120530704,4000170
4,12054,1,Male,ثانوية جميلة أبوحيرد,مصراتة,2,120540104,4000171
4,12054,2,Male,ثانوية جميلة أبوحيرد,مصراتة,2,120540204,4000172
4,12054,3,Female,ثانوية جميلة أبوحيرد,مصراتة,2,120540304,4000173
4,12054,4,Female,ثانوية جميلة أبوحيرد,مصراتة,2,120540404,4000174
4,12055,1,Male,مدرسة ذات السواري,مصراتة,2,120550104,4000175
4,12055,2,Male,مدرسة ذات السواري,مصراتة,2,120550204,4000176
4,12055,3,Female,مدرسة ذات السواري,مصراتة,2,120550304,4000177
4,12056,1,Male,مدرسة ابو بكر الصديق,مصراتة,2,120560104,4000178
4,12056,2,Male,مدرسة ابو بكر الصديق,مصراتة,2,120560204,4000179
4,12056,3,Female,مدرسة ابو بكر الصديق,مصراتة,2,120560304,4000180
4,12056,4,Female,مدرسة ابو بكر الصديق,مصراتة,2,120560404,4000181
4,12057,1,Male,مدرسة شهداء العقيلة,مصراتة,2,120570104,4000182
4,12057,2,Male,مدرسة شهداء العقيلة,مصراتة,2,120570204,4000183
4,12057,3,Female,مدرسة شهداء العقيلة,مصراتة,2,120570304,4000184
4,12058,1,Male,مدرسة شهداء الشط,مصراتة,2,120580104,4000185
4,12058,2,Female,مدرسة شهداء الشط,مصراتة,2,120580204,4000186
4,12059,1,Male,شهداء الثقيل,مصراتة,2,120590104,4000187
4,12059,2,Female,شهداء الثقيل,مصراتة,2,120590204,4000188
4,12060,1,Male,ثانوية الخالدات,مصراتة,2,120600104,4000189
4,12060,2,Female,ثانوية الخالدات,مصراتة,2,120600204,4000190
4,12061,1,Male,مدرسة بدر الكبرى,مصراتة,2,120610104,4000191
4,12061,2,Male,مدرسة بدر الكبرى,مصراتة,2,120610204,4000192
4,12061,3,Female,مدرسة بدر الكبرى,مصراتة,2,120610304,4000193
4,12061,4,Female,مدرسة بدر الكبرى,مصراتة,2,120610404,4000194
4,12062,1,Male,مدرسة طمينة المركزية,مصراتة,2,120620104,4000195
4,12062,2,Female,مدرسة طمينة المركزية,مصراتة,2,120620204,4000196
4,12063,1,Male,ثانوية القرضابية,مصراتة,2,120630104,4000197
4,12063,2,Male,ثانوية القرضابية,مصراتة,2,120630204,4000198
4,12063,3,Male,ثانوية القرضابية,مصراتة,2,120630304,4000199
4,12063,4,Female,ثانوية القرضابية,مصراتة,2,120630404,4000200
4,12063,5,Female,ثانوية القرضابية,مصراتة,2,120630504,4000201
4,12064,1,Male,اسماء الثانوية,مصراتة,2,120640104,4000202
4,12064,2,Male,اسماء الثانوية,مصراتة,2,120640204,4000203
4,12064,3,Female,اسماء الثانوية,مصراتة,2,120640304,4000204
4,12064,4,Female,اسماء الثانوية,مصراتة,2,120640404,4000205
4,12065,1,Male,مدرسة عبد العاطي الجرم,مصراتة,2,120650104,4000206
4,12065,2,Male,مدرسة عبد العاطي الجرم,مصراتة,2,120650204,4000207
4,12065,3,Female,مدرسة عبد العاطي الجرم,مصراتة,2,120650304,4000208
4,12065,4,Female,مدرسة عبد العاطي الجرم,مصراتة,2,120650404,4000209
4,12066,1,Male,ثانوية الخنساء,مصراتة,2,120660104,4000210
4,12066,2,Female,ثانوية الخنساء,مصراتة,2,120660204,4000211
4,12067,1,Male,مدرسة شهداء قصر أحمد,مصراتة,2,120670104,4000212
4,12067,2,Male,مدرسة شهداء قصر أحمد,مصراتة,2,120670204,4000213
4,12067,3,Female,مدرسة شهداء قصر أحمد,مصراتة,2,120670304,4000214
4,12068,1,Male,مدرسة شهداء السدادة,مصراتة,2,120680104,4000215
4,12068,2,Male,مدرسة شهداء السدادة,مصراتة,2,120680204,4000216
4,12068,3,Male,مدرسة شهداء السدادة,مصراتة,2,120680304,4000217
4,12068,4,Female,مدرسة شهداء السدادة,مصراتة,2,120680404,4000218
4,12068,5,Female,مدرسة شهداء السدادة,مصراتة,2,120680504,4000219
4,12069,1,Male,مدرسة بلال بن رباح,مصراتة,2,120690104,4000220
4,12069,2,Male,مدرسة بلال بن رباح,مصراتة,2,120690204,4000221
4,12069,3,Male,مدرسة بلال بن رباح,مصراتة,2,120690304,4000222
4,12069,4,Female,مدرسة بلال بن رباح,مصراتة,2,120690404,4000223
4,12069,5,Female,مدرسة بلال بن رباح,مصراتة,2,120690504,4000224
4,12070,1,Male,مدرسة الصقور,مصراتة,2,120700104,4000225
4,12070,2,Male,مدرسة الصقور,مصراتة,2,120700204,4000226
4,12070,3,Female,مدرسة الصقور,مصراتة,2,120700304,4000227
4,,,,,,,40000001,4000228
4,,,,,,,40000002,4000229
4,,,,,,,40000003,4000230
4,,,,,,,40000004,4000231
4,,,,,,,40000005,4000232
4,,,,,,,40000006,4000233
4,,,,,,,40000007,4000234
4,,,,,,,40000008,4000235
4,,,,,,,40000009,4000236
4,,,,,,,40000010,4000237
4,,,,,,,40000011,4000238
4,,,,,,,40000012,4000239
4,,,,,,,40000013,4000240
4,,,,,,,40000014,4000241
4,,,,,,,40000015,4000242
4,,,,,,,40000016,4000243
4,,,,,,,40000017,4000244
4,,,,,,,40000018,4000245
4,,,,,,,40000019,4000246
4,,,,,,,40000020,4000247
4,,,,,,,40000021,4000248
4,,,,,,,40000022,4000249
4,,,,,,,40000023,4000250
4,,,,,,,40000024,4000251
4,,,,,,,40000025,4000252
4,,,,,,,40000026,4000253
4,,,,,,,40000027,4000254
4,,,,,,,40000028,4000255
4,,,,,,,40000029,4000256
4,,,,,,,40000030,4000257
4,,,,,,,40000031,4000258
4,,,,,,,40000032,4000259
4,,,,,,,40000033,4000260
4,,,,,,,40000034,4000261
4,,,,,,,40000035,4000262
4,,,,,,,40000036,4000263
4,,,,,,,40000037,4000264
4,,,,,,,40000038,4000265
4,,,,,,,40000039,4000266
4,,,,,,,40000040,4000267
4,,,,,,,40000041,4000268
4,,,,,,,40000042,4000269
4,,,,,,,40000043,4000270
4,,,,,,,40000044,4000271
4,,,,,,,40000045,4000272
4,,,,,,,40000046,4000273
4,,,,,,,40000047,4000274
4,,,,,,,40000048,4000275
4,,,,,,,40000049,4000276
4,,,,,,,40000050,4000277
4,,,,,,,40000051,4000278
4,,,,,,,40000052,4000279
4,,,,,,,40000053,4000280
4,,,,,,,40000054,4000281
4,,,,,,,40000055,4000282
4,,,,,,,40000056,4000283
4,,,,,,,40000057,4000284
4,,,,,,,40000058,4000285
4,,,,,,,40000059,4000286
4,,,,,,,40000060,4000287
4,,,,,,,40000061,4000288
4,,,,,,,40000062,4000289
4,,,,,,,40000063,4000290
4,,,,,,,40000064,4000291
4,,,,,,,40000065,4000292
4,,,,,,,40000066,4000293
4,,,,,,,40000067,4000294
4,,,,,,,40000068,4000295
4,,,,,,,40000069,4000296
4,,,,,,,40000070,4000297
4,,,,,,,40000071,4000298
4,,,,,,,40000072,4000299
4,,,,,,,40000073,4000300
4,,,,,,,40000074,4000301
4,,,,,,,40000075,4000302
4,,,,,,,40000076,4000303
4,,,,,,,40000077,4000304
4,,,,,,,40000078,4000305
4,,,,,,,40000079,4000306
4,,,,,,,40000080,4000307
4,,,,,,,40000081,4000308
4,,,,,,,40000082,4000309
4,,,,,,,40000083,4000310
4,,,,,,,40000084,4000311
4,,,,,,,40000085,4000312
4,,,,,,,40000086,4000313
4,,,,,,,40000087,4000314
4,,,,,,,40000088,4000315
4,,,,,,,40000089,4000316
4,,,,,,,40000090,4000317
4,,,,,,,40000091,4000318
4,,,,,,,40000092,4000319
4,,,,,,,40000093,4000320
4,,,,,,,40000094,4000321
4,,,,,,,40000095,4000322
4,,,,,,,40000096,4000323
4,,,,,,,40000097,4000324
4,,,,,,,40000098,4000325
4,,,,,,,40000099,4000326
4,,,,,,,40000100,4000327
4,,,,,,,40000101,4000328
4,,,,,,,40000102,4000329
4,,,,,,,40000103,4000330
4,,,,,,,40000104,4000331
4,,,,,,,40000105,4000332
4,,,,,,,40000106,4000333
4,,,,,,,40000107,4000334
4,,,,,,,40000108,4000335
4,,,,,,,40000109,4000336
4,,,,,,,40000110,4000337
4,,,,,,,40000111,4000338
4,,,,,,,40000112,4000339
4,,,,,,,40000113,4000340
4,,,,,,,40000114,4000341
4,,,,,,,40000115,4000342
4,,,,,,,40000116,4000343
4,,,,,,,40000117,4000344
4,,,,,,,40000118,4000345
4,,,,,,,40000119,4000346
4,,,,,,,40000120,4000347
4,,,,,,,40000121,4000348
4,,,,,,,40000122,4000349
4,,,,,,,40000123,4000350
4,,,,,,,40000124,4000351
4,,,,,,,40000125,4000352
4,,,,,,,40000126,4000353
4,,,,,,,40000127,4000354
4,,,,,,,40000128,4000355
4,,,,,,,40000129,4000356
4,,,,,,,40000130,4000357
4,,,,,,,40000131,4000358
4,,,,,,,40000132,4000359
4,,,,,,,40000133,4000360
4,,,,,,,40000134,4000361
4,,,,,,,40000135,4000362
4,,,,,,,40000136,4000363
4,,,,,,,40000137,4000364
4,,,,,,,40000138,4000365
4,,,,,,,40000139,4000366
4,,,,,,,40000140,4000367
4,,,,,,,40000141,4000368
4,,,,,,,40000142,4000369
4,,,,,,,40000143,4000370
4,,,,,,,40000144,4000371
4,,,,,,,40000145,4000372
4,,,,,,,40000146,4000373
4,,,,,,,40000147,4000374
4,,,,,,,40000148,4000375
4,,,,,,,40000149,4000376
4,,,,,,,40000150,4000377
4,,,,,,,40000151,4000378
4,,,,,,,40000152,4000379
4,,,,,,,40000153,4000380
4,,,,,,,40000154,4000381
4,,,,,,,40000155,4000382
4,,,,,,,40000156,4000383
4,,,,,,,40000157,4000384
4,,,,,,,40000158,4000385
4,,,,,,,40000159,4000386
4,,,,,,,40000160,4000387
4,,,,,,,40000161,4000388
4,,,,,,,40000162,4000389
4,,,,,,,40000163,4000390
4,,,,,,,40000164,4000391
4,,,,,,,40000165,4000392
4,,,,,,,40000166,4000393
4,,,,,,,40000167,4000394
4,,,,,,,40000168,4000395
5,12071,1,Male,السيدة زينب,مصراتة,2,120710105,05000001
5,12071,2,Female,السيدة زينب,مصراتة,2,120710205,5000002
5,12072,1,Male,ابن النفيس,مصراتة,2,120720105,5000003
5,12072,2,Female,ابن النفيس,مصراتة,2,120720205,5000004
